31.07.2020 00:00:00;AES(Lot:110500.95 Maliyet:0.009474), DBA(Lot:18647.11 Maliyet:0.056142), FIB(Lot:27167.85 Maliyet:0.038534), GBC(Lot:12368.98 Maliyet:0.042319), NAKİT(Lot:6804.76 Maliyet:1), ;267.24;10468.86
04.08.2020 00:00:00;AES(Lot:59994.83 Maliyet:0.008525), DBA(Lot:19294.4 Maliyet:0.053016), FIB(Lot:27777.65 Maliyet:0.036825), GBC(Lot:25649.1 Maliyet:0.039881), NAKİT(Lot:6648.93 Maliyet:1), ;-239.74;10229.12
05.08.2020 00:00:00;AAL(Lot:858.5 Maliyet:0.603351), ACC(Lot:219.57 Maliyet:2.359071), ADE(Lot:5808.96 Maliyet:0.178338), AES(Lot:60020.8 Maliyet:0.00863), AFS(Lot:16050.93 Maliyet:0.032271), DBA(Lot:37106.54 Maliyet:0.055837), DBH(Lot:16033.54 Maliyet:0.032306), FIB(Lot:54170.62 Maliyet:0.038248), GBC(Lot:50461.97 Maliyet:0.041059), GMR(Lot:6846.51 Maliyet:0.075656), ;130.47;10359.59
06.08.2020 00:00:00;AAL(Lot:872.77 Maliyet:0.603474), ACC(Lot:229.36 Maliyet:2.296372), ADE(Lot:2952.77 Maliyet:0.178373), AES(Lot:59513.42 Maliyet:0.00885), AFS(Lot:15977.85 Maliyet:0.032964), DBA(Lot:18291.15 Maliyet:0.05759), FIB(Lot:53302.34 Maliyet:0.039525), GBC(Lot:49929.5 Maliyet:0.042195), GBG(Lot:11852.06 Maliyet:0.044439), HBF(Lot:540.82 Maliyet:3.895485), ;174.29;10533.88
07.08.2020 00:00:00;AES(Lot:59101.01 Maliyet:0.00909), AFA(Lot:6023.75 Maliyet:0.089185), AFO(Lot:19855.61 Maliyet:0.108227), AFS(Lot:15997.03 Maliyet:0.033583), AFV(Lot:10370.8 Maliyet:0.051802), AOY(Lot:5453.93 Maliyet:0.098503), DBA(Lot:27442.2 Maliyet:0.058691), FIB(Lot:53358.64 Maliyet:0.040273), GBC(Lot:37824.45 Maliyet:0.042638), GBG(Lot:11903.75 Maliyet:0.045131), ;210.69;10744.56
10.08.2020 00:00:00;AFA(Lot:6023.75 Maliyet:0.089185), AFO(Lot:19855.61 Maliyet:0.108227), AFS(Lot:15997.03 Maliyet:0.033583), AFT(Lot:7777.01 Maliyet:0.069079), AFV(Lot:10370.8 Maliyet:0.051802), AOY(Lot:5453.93 Maliyet:0.098503), DBA(Lot:13598.44 Maliyet:0.058691), FIB(Lot:53358.64 Maliyet:0.040273), GBC(Lot:36486.36 Maliyet:0.042638), GBG(Lot:31168.78 Maliyet:0.045131), NAKİT(Lot:0.11 Maliyet:1), ;0;10744.56
11.08.2020 00:00:00;AES(Lot:112833.55 Maliyet:0.009312), AFA(Lot:11646.43 Maliyet:0.090217), AFS(Lot:15348.63 Maliyet:0.034228), AFT(Lot:15110.03 Maliyet:0.069537), NAKİT(Lot:6829.59 Maliyet:1), ;-237.5;10507.06
12.08.2020 00:00:00;AES(Lot:112833.55 Maliyet:0.009312), AFA(Lot:11646.43 Maliyet:0.090217), AFS(Lot:15348.63 Maliyet:0.034228), AFT(Lot:15110.03 Maliyet:0.069537), NAKİT(Lot:6829.59 Maliyet:1), ;0;10507.06
13.08.2020 00:00:00;AES(Lot:112833.55 Maliyet:0.009312), AFA(Lot:11646.43 Maliyet:0.090217), AFS(Lot:15348.63 Maliyet:0.034228), AFT(Lot:15110.03 Maliyet:0.069537), NAKİT(Lot:6829.59 Maliyet:1), ;0;10507.06
14.08.2020 00:00:00;ADP(Lot:6666.75 Maliyet:0.078802), AES(Lot:225667.11 Maliyet:0.009312), AFA(Lot:23209.01 Maliyet:0.090217), AFS(Lot:15348.63 Maliyet:0.034228), AFT(Lot:7555.01 Maliyet:0.069537), AFV(Lot:19856.86 Maliyet:0.053295), ALC(Lot:25193.16 Maliyet:0.020853), AOY(Lot:5221.57 Maliyet:0.100612), DPT(Lot:456.74 Maliyet:1.150235), GBG(Lot:45303.7 Maliyet:0.046385), ;0;10507.06
17.08.2020 00:00:00;ADP(Lot:6754.44 Maliyet:0.078227), AES(Lot:223086.02 Maliyet:0.009474), AFA(Lot:23023.99 Maliyet:0.091117), AFS(Lot:15239.36 Maliyet:0.034672), AFT(Lot:7462.67 Maliyet:0.070803), AFV(Lot:20152.18 Maliyet:0.053215), ALC(Lot:25665.67 Maliyet:0.020587), AOY(Lot:5213.1 Maliyet:0.101356), DPT(Lot:465.46 Maliyet:1.135183), GBG(Lot:45525.41 Maliyet:0.046425), ;60.52;10567.58
18.08.2020 00:00:00;ADP(Lot:12644.18 Maliyet:0.078227), AES(Lot:68018.37 Maliyet:0.009474), NAKİT(Lot:8934.06 Maliyet:1), ;0;10567.58
20.08.2020 00:00:00;ADP(Lot:9890.06 Maliyet:0.081195), AES(Lot:67361.4 Maliyet:0.009422), NAKİT(Lot:9163.87 Maliyet:1), ;33.99;10601.58
21.08.2020 00:00:00;ADP(Lot:9889.83 Maliyet:0.081195), AES(Lot:67361.58 Maliyet:0.009422), NAKİT(Lot:9163.89 Maliyet:1), ;0;10601.58
24.08.2020 00:00:00;ADP(Lot:9890.25 Maliyet:0.081195), AES(Lot:67361.14 Maliyet:0.009422), NAKİT(Lot:9163.86 Maliyet:1), ;0;10601.58
25.08.2020 00:00:00;ADP(Lot:13402.62 Maliyet:0.078884), AES(Lot:113317.5 Maliyet:0.00933), AKU(Lot:7518.18 Maliyet:0.070313), GAE(Lot:30863.27 Maliyet:0.034256), NAKİT(Lot:6872.14 Maliyet:1), ;-29.05;10572.52
26.08.2020 00:00:00;ADP(Lot:13380.55 Maliyet:0.078884), AES(Lot:113130.93 Maliyet:0.00933), AKU(Lot:7505.81 Maliyet:0.070313), GAE(Lot:31328.25 Maliyet:0.033692), NAKİT(Lot:6860.83 Maliyet:1), ;-17.41;10555.12
27.08.2020 00:00:00;AES(Lot:110803.66 Maliyet:0.00954), AKU(Lot:15183.38 Maliyet:0.06962), DZE(Lot:14999.39 Maliyet:0.070474), GAE(Lot:15572.58 Maliyet:0.03394), NAKİT(Lot:6870.94 Maliyet:1), ;15.55;10570.67
28.08.2020 00:00:00;ADP(Lot:13366.06 Maliyet:0.07918), AK3(Lot:228.49 Maliyet:2.315938), AKU(Lot:15103.61 Maliyet:0.070071), GAE(Lot:30964.19 Maliyet:0.034179), NAKİT(Lot:6879.11 Maliyet:1), ;12.58;10583.25
31.08.2020 00:00:00;ADP(Lot:13444.35 Maliyet:0.078457), AKU(Lot:15189.05 Maliyet:0.069445), GAE(Lot:15593.91 Maliyet:0.033821), HBU(Lot:10905.86 Maliyet:0.096719), NAKİT(Lot:6856.22 Maliyet:1), ;-35.21;10548.03
01.09.2020 00:00:00;ADP(Lot:13618.06 Maliyet:0.076838), AK3(Lot:463.93 Maliyet:2.255478), AKU(Lot:15419.3 Maliyet:0.067862), ALC(Lot:25371.82 Maliyet:0.020621), NAKİT(Lot:6801.5 Maliyet:1), ;-84.19;10463.84
02.09.2020 00:00:00;AFA(Lot:22304.95 Maliyet:0.09411), AFS(Lot:14988.56 Maliyet:0.035012), AFT(Lot:28113.82 Maliyet:0.074665), AK3(Lot:231.11 Maliyet:2.270648), AKU(Lot:15354.54 Maliyet:0.068355), ALC(Lot:25469.79 Maliyet:0.020604), AOY(Lot:5110.78 Maliyet:0.102681), DAH(Lot:9556.87 Maliyet:0.219645), EID(Lot:5709.53 Maliyet:0.091913), GMR(Lot:7029.02 Maliyet:0.074659), ;31.75;10495.59
03.09.2020 00:00:00;AFA(Lot:5543.52 Maliyet:0.094963), AFS(Lot:30039.63 Maliyet:0.035049), AFT(Lot:13795.87 Maliyet:0.076317), AOY(Lot:10215.09 Maliyet:0.103069), NAKİT(Lot:6843.58 Maliyet:1), ;33;10528.59
04.09.2020 00:00:00;AFS(Lot:30139.62 Maliyet:0.035029), AFT(Lot:13712.96 Maliyet:0.07699), AOY(Lot:5066.81 Maliyet:0.104184), GBC(Lot:24734.92 Maliyet:0.042683), NAKİT(Lot:6862.44 Maliyet:1), ;29.02;10557.61
